Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit,City,State,Region
2673,US-2023-102393,2023-06-19,2023-06-20,Same Day,Linda Jones,Home Office,Art Item 815,Office Supplies,Art,290.4,8,0.1,33.5,Jersey City,New Jersey,East
2674,US-2023-101767,2023-04-10,2023-04-17,Standard Class,Mei Taylor,Home Office,Binders Item 677,Office Supplies,Binders,108.0,5,0.2,-1.09,Nashville,Tennessee,South
2675,US-2024-100988,2024-09-21,2024-09-24,First Class,Amara Thomas,Corporate,Paper Item 872,Office Supplies,Paper,93.45,7,0.0,31.6,Reno,Nevada,West
2676,US-2023-100369,2023-12-15,2023-11-18,Second Class,Fatima Smith,Home Office,Paper Item 306,Office Supplies,Paper,118.37,7,0.1,24.07,Las Vegas,Nevada,West
2677,US-2023-100814,2023-11-16,2023-05-19,Second Class,Mei Taylor,Corporate,Accessories Item 773,Technology,Accessories,228.78,6,0.15,21.09,Newark,New Jersey,East
2678,US-2023-101885,2023-02-27,2023-03-04,Standard Class,William Lee,Consumer,Printers Item 166,Technology,Printers,661.96,4,0.0,114.73,Houston,Texas,Central
2679,US-2024-101610,2024-01-09,2024-01-11,Same Day,Robert Walker,Home Office,Art Item 131,Office Supplies,Art,176.73,3,0.0,52.4,Springfield,Illinois,Central
2680,US-2022-101707,2022-08-04,2022-08-07,Second Class,Aiden Torres,Home Office,Laptops Item 971,Technology,Laptops,880.74,2,0.15,50.28,Portland,Oregon,West
2681,US-2024-103350,2024-03-23,2024-03-30,Second Class,Linda Jones,Consumer,Printers Item 235,Technology,Printers,3003.66,6,0.1,297.18,Reno,Nevada,West
2682,US-2023-103011,2023-12-07,2023-12-08,First Class,Diego Garcia,Corporate,Art Item 393,Office Supplies,Art,145.4,4,0.2,14.64,San Francisco,California,West
2683,US-2023-101224,2023-01-18,2023-01-21,Second Class,Richard Brown,Home Office,Storage Item 186,Office Supplies,Storage,377.88,6,0.1,29.82,Spokane,Washington,West
2684,US-2024-103195,2024-06-10,2024-06-16,Standard Class,James Lee,Corporate,Accessories Item 295,Technology,Accessories,49.17,1,0.2,2.11,Eugene,Oregon,West
2685,US-2023-102959,2023-09-03,2023-09-04,Same Day,Wei Jones,Home Office,Printers Item 863,Technology,Printers,1183.96,2,0.0,335.39,Tampa,Florida,South
2686,US-2023-101224,2023-11-18,2023-01-21,Second Class,Richard Brown,Home Office,Storage Item 186,Office Supplies,Storage,377.88,6,0.1,29.82,Spokane,Washington,West
2687,US-2022-103481,2022-12-14,2022-12-16,Second Class,Robert Walker,Home Office,Binders Item 118,Office Supplies,Binders,133.16,4,0.1,15.97,Las Vegas,Nevada,West
2688,US-2023-102881,2023-03-24,2023-03-31,Same Day,Joseph Brown,Corporate,Storage Item 174,Office Supplies,Storage,623.96,4,0.0,210.42,Chicago,Illinois,Central
2689,US-2024-103414,2024-10-12,2024-10-17,Standard Class,Richard Singh,Home Office,Accessories Item 602,Technology,Accessories,300.88,8,0.0,57.98,Boston,Massachusetts,East
2690,US-2022-100088,2022-11-18,2022-04-19,Same Day,David Davis,Home Office,Labels Item 583,Office Supplies,Labels,67.36,4,0.15,1.34,Philadelphia,Pennsylvania,East
2691,US-2024-102928,2024-06-07,2024-06-13,Standard Class,Mei Thomas,Home Office,Paper Item 464,Office Supplies,Paper,104.76,6,0.5,-25.93,Portland,Oregon,West
2692,US-2024-101836,2024-12-31,2025-01-02,Standard Class,Amara Martinez,Home Office,Accessories Item 170,Technology,Accessories,43.25,1,0.1,2.16,Newark,New Jersey,East
2693,US-2024-103447,2024-12-06,2024-12-07,First Class,Robert Lee,Consumer,Printers Item 539,Technology,Printers,563.6,1,0.15,34.78,Newark,New Jersey,East
2694,US-2022-102178,2022-12-31,2023-01-05,Second Class,Aiden Jones,Home Office,Art Item 444,Office Supplies,Art,227.9,5,0.15,24.16,Boston,Massachusetts,East
2695,US-2022-100366,2022-09-07,2022-09-13,First Class,Sarah Lee,Home Office,Binders Item 523,Office Supplies,Binders,61.8,5,0.1,12.54,Orlando,Florida,South
2696,US-2022-101817,2022-11-12,2022-03-15,First Class,Priya Patel,Home Office,Accessories Item 615,Technology,Accessories,74.17,1,0.0,16.34,Orlando,Florida,South
2697,US-2023-101052,2023-01-25,2023-01-27,Second Class,Diego Singh,Home Office,Printers Item 461,Technology,Printers,972.84,6,0.1,174.31,Raleigh,North Carolina,South
2698,US-2023-101337,2023-06-25,2023-06-27,Same Day,Mary Taylor,Consumer,Chairs Item 319,Furniture,Chairs,747.62,2,0.2,-22.55,Austin,Texas,Central
2699,US-2024-102437,2024-05-12,2024-05-18,First Class,Michael Williams,Home Office,Printers Item 571,Technology,Printers,364.56,2,0.1,31.9,Portland,Oregon,West
2700,US-2022-103421,2022-04-20,2022-04-27,Same Day,Wei Miller,Consumer,Tables Item 728,Furniture,Tables,4990.8,6,0.0,915.26,Miami,Florida,South
2701,US-2023-101997,2023-02-15,2023-02-21,Second Class,Wei Jones,Consumer,Storage Item 693,Office Supplies,Storage,616.84,4,0.2,-36.85,Springfield,Illinois,Central
2702,US-2024-100924,2024-10-03,2024-10-10,Second Class,Mary Brown,Corporate,Phones Item 402,Technology,Phones,1929.04,8,0.3,-271.04,Savannah,Georgia,South
2703,US-2024-102010,2024-12-29,2025-01-04,Standard Class,Linda Rodriguez,Consumer,Tables Item 243,Furniture,Tables,2364.81,7,0.1,203.37,Jersey City,New Jersey,East
2704,US-2022-100678,08/09/2022,2022-08-16,Standard Class,Sarah Miller,Consumer,Furnishings Item 452,Furniture,Furnishings,395.79,3,0.0,128.51,Worcester,Massachusetts,East
2705,US-2023-100128,2023-09-06,2023-09-10,Standard Class,William Singh,Corporate,Laptops Item 352,Technology,Laptops,4935.63,7,0.0,1289.98,Cleveland,Ohio,Central
2706,US-2022-100328,2022-05-05,2022-05-08,Same Day,Robert Kim,Home Office,Binders Item 159,Office Supplies,Binders,220.8,8,0.2,-9.82,Los Angeles,California,West
2707,US-2023-102626,2023-03-03,2023-03-05,Standard Class,Wei Davis,Consumer,Binders Item 987,Office Supplies,Binders,$75.0,3,0.15,13.38,Eugene,Oregon,West
2708,US-2023-102984,2023-12-02,2023-05-07,Same Day,Michael Williams,Home Office,Furnishings Item 448,Furniture,Furnishings,1601.53,7,0.0,268.23,Cleveland,Ohio,Central
2709,US-2024-100772,2024-12-08,2024-04-12,Same Day,Sarah Williams,Consumer,Phones Item 851,Technology,Phones,1150.96,2,0.0,231.7,San Diego,California,
2710,US-2024-100780,2024-05-04,2024-05-07,First Class,Fatima Nguyen,Consumer,Storage Item 693,Office Supplies,Storage,1022.22,6,0.1,224.89,Savannah,Georgia,South
2711,US-2024-103249,2024-07-05,2024-07-08,Standard Class,Jessica Walker,Consumer,Phones Item 678,Technology,Phones,2573.28,6,0.15,-25.3,Newark,New Jersey,East
2712,US-2022-101614,2022-12-09,2022-12-14,Standard Class,Aiden Walker,Consumer,Binders Item 565,Office Supplies,Binders,134.16,8,0.0,29.63,Cleveland,Ohio,Central
2713,US-2022-101544,2022-11-09,2022-11-10,Second Class,Carlos Torres,Consumer,Laptops Item 572,Technology,Laptops,4538.68,4,0.4,-1302.24,Los Angeles,California,West
2714,US-2024-101018,2024-10-16,2024-10-18,Second Class,David Jones,Consumer,Paper Item 580,Office Supplies,Paper,50.24,2,0.15,2.76,San Francisco,California,West
2715,US-2022-100038,2022-11-10,2022-11-17,Standard Class,Carlos Khan,Home Office,Laptops Item 605,Technology,Laptops,8361.7,5,0.0,2473.4,Columbus,Ohio,Central
2716,US-2024-102621,2024-07-14,2024-07-19,Second Class,Diego Rodriguez,Corporate,Phones Item 351,Technology,Phones,884.27,1,0.0,207.05,Springfield,Illinois,Central
2717,US-2024-103124,2024-09-18,2024-09-22,Same Day,David Patel,Corporate,Art Item 839,Office Supplies,Art,105.06,6,0.15,15.18,Boston,Massachusetts,East
2718,US-2024-100799,2024-04-06,2024-04-07,Standard Class,Elizabeth Kim,Home Office,Labels Item 262,Office Supplies,Labels,49.86,6,0.15,0.04,Boston,Massachusetts,East
2719,US-2022-100944,2022-04-05,2022-04-12,Same Day,Elizabeth Williams,Consumer,Labels Item 386,Office Supplies,Labels,17.68,8,0.4,-4.25,Worcester,Massachusetts,East
2720,US-2022-100562,2022-10-01,2022-10-07,Standard Class,Carlos Martinez,Consumer,Bookcases Item 109,Furniture,Bookcases,614.52,1,0.4,-78.72,Columbus,Ohio,Central
2721,US-2022-102408,2022-04-06,2022-04-13,First Class,Fatima Ali,Corporate,Art Item 730,Office Supplies,Art,313.55,5,0.15,53.92,Detroit,Michigan,Central
2722,US-2023-101781,2023-11-07,2023-08-08,Second Class,Wei Miller,Home Office,Printers Item 418,Technology,Printers,1914.88,8,0.0,602.18,Buffalo,New York,East
2723,US-2024-102614,2024-01-31,2024-02-03,Same Day,Sarah Lee,Home Office,Accessories Item 315,Technology,Accessories,733.28,8,0.3,-2.3,Eugene,Oregon,West
2724,US-2022-101132,2022-02-12,2022-02-17,Standard Class,Patricia Garcia,Consumer,Tables Item 271,Furniture,Tables,4070.1,5,,523.72,Philadelphia,Pennsylvania,East
2725,US-2024-100632,2024-04-17,2024-04-21,Standard Class,Amara Wilson,Consumer,Laptops Item 400,Technology,Laptops,3834.6,4,0.0,924.31,Philadelphia,Pennsylvania,East
2726,US-2022-101833,2022-11-12,2022-11-14,First Class,Robert Davis,Corporate,Bookcases Item 170,Furniture,Bookcases,2108.6,5,0.0,501.08,Portland,Oregon,West
2727,US-2022-102430,2022-02-04,2022-02-06,Same Day,Aiden Williams,Home Office,Paper Item 546,Office Supplies,Paper,147.48,4,0.2,15.85,Tampa,Florida,South
2728,US-2023-101728,2023-08-24,2023-08-31,First Class,John Chen,Corporate,Binders Item 962,Office Supplies,Binders,170.04,3,0.1,12.49,Raleigh,North Carolina,South
2729,US-2023-101718,2023-02-16,2023-02-21,Second Class,Susan Thomas,Consumer,Binders Item 405,Office Supplies,Binders,173.28,4,0.0,39.48,New York City,New York,East
2730,US-2024-100671,2024-05-15,2024-05-19,Same Day,Jennifer Johnson,Corporate,Tables Item 215,Furniture,Tables,1836.9,6,0.4,-362.74,Philadelphia,Pennsylvania,East
2731,US-2022-100958,2022-02-03,2022-02-04,Same Day,Joseph Thomas,Corporate,Bookcases Item 978,Furniture,Bookcases,716.28,2,0.4,-104.28,Albany,New York,East
2732,US-2023-100022,2023-03-30,2023-04-04,Standard Class,Fatima Ali,Corporate,Labels Item 569,Office Supplies,Labels,5.58,2,0.1,1.24,Reno,Nevada,West
2733,US-2023-102643,2023-12-19,2023-01-20,Same Day,Jessica Johnson,Home Office,Bookcases Item 319,Furniture,Bookcases,2192.52,6,0.4,-324.64,Worcester,Massachusetts,East
2734,US-2023-101484,2023-02-18,2023-02-23,Second Class,Jennifer Walker,Home Office,Binders Item 513,Office Supplies,Binders,133.32,3,0.0,34.99,Miami,Florida,South
2735,US-2022-103295,2022-07-24,2022-07-31,Same Day,Robert Johnson,Corporate,Laptops Item 229,Technology,Laptops,4463.46,6,0.0,1375.2,Orlando,Florida,South
2736,US-2023-101453,2023-07-31,2023-08-04,Second Class,James Taylor,Home Office,Tables Item 158,Furniture,Tables,1554.03,3,0.2,-91.8,Chicago,Illinois,Central
2737,US-2023-101563,2023-11-06,2023-01-07,Standard Class,Aiden Rodriguez,Consumer,Printers Item 320,Technology,Printers,1383.06,3,0.0,375.29,Ann Arbor,Michigan,Central
2738,US-2022-101509,2022-11-09,2022-08-11,Second Class,Linda Patel,Consumer,Phones Item 122,Technology,Phones,2098.56,3,0.0,484.57,Philadelphia,Pennsylvania,East
2739,US-2023-101125,2023-08-19,2023-08-21,Same Day,Diego Chen,Consumer,Printers Item 802,Technology,Printers,1957.35,5,0.0,338.6,Atlanta,Georgia,South
2740,US-2024-100139,2024-03-07,2024-03-08,Second Class,Patricia Brown,Corporate,Paper Item 870,Office Supplies,Paper,258.72,8,0.15,29.75,Nashville,Tennessee,South
2741,US-2022-100062,2022-03-08,2022-03-13,Second Class,Priya Anderson,Corporate,Accessories Item 480,Technology,Accessories,327.12,6,0.1,20.28,Miami,Florida,South
2742,US-2024-101877,2024-03-20,2024-03-23,Same Day,Sarah Khan,Consumer,Accessories Item 989,Technology,Accessories,107.88,2,0.1,19.23,Seattle,Washington,West
2743,US-2023-102433,2023-12-12,2023-12-19,First Class,David Walker,Consumer,Paper Item 450,Office Supplies,Paper,55.68,4,0.0,15.43,Las Vegas,Nevada,West
2744,US-2022-100009,2022-08-07,2022-08-09,Same Day,Wei Thomas,Corporate,Paper Item 688,Office Supplies,Paper,94.92,7,0.3,-7.12,Raleigh,North Carolina,South
2745,US-2023-100547,2023-12-14,2023-09-17,Same Day,Patricia Taylor,Consumer,Accessories Item 245,Technology,Accessories,475.4,5,0.5,-141.41,Austin,Texas,Central
2746,US-2022-100372,2022-02-08,2022-02-10,First Class,Jessica Chen,Consumer,Storage Item 252,Office Supplies,Storage,919.86,6,0.15,78.69,Nashville,Tennessee,South
2747,US-2024-102390,2024-12-27,2024-12-04,Standard Class,Mei Chen,Consumer,Laptops Item 531,Technology,Laptops,2502.3,3,0.0,492.24,Atlanta,Georgia,South
2748,US-2024-103162,2024-08-18,2024-08-22,Second Class,Linda Lee,Home Office,Furnishings Item 932,Furniture,Furnishings,582.08,4,0.0,129.15,Newark,New Jersey,East
2749,US-2023-100693,2023-06-25,2023-07-01,Second Class,Susan Williams,Home Office,Labels Item 401,Office Supplies,Labels,102.6,6,0.0,22.06,New York City,New York,East
2750,US-2023-100199,2023-06-24,2023-06-28,Same Day,William Thomas,Consumer,Storage Item 957,Office Supplies,Storage,521.43,3,0.1,65.6,Savannah,Georgia,South
2751,US-2023-100082,2023-05-12,2023-05-13,Standard Class,Fatima Nguyen,Consumer,Furnishings Item 551,Furniture,Furnishings,497.13,3,0.3,-36.21,Albany,New York,East
2752,US-2022-100399,2022-11-06,2022-11-12,Same Day,,Consumer,Phones Item 367,Technology,Phones,2547.27,3,0.4,-450.8,Cleveland,Ohio,Central
2753,US-2024-100818,2024-02-26,2024-02-29,Standard Class,Joseph Jones,Corporate,Phones Item 975,Technology,Phones,4226.9,5,0.0,832.4,Nashville,Tennessee,South
2754,US-2024-100404,2024-03-12,2024-03-16,Second Class,John Anderson,Home Office,Bookcases Item 445,Furniture,Bookcases,1318.62,2,0.0,441.89,Ann Arbor,Michigan,Central
2755,US-2022-100892,2022-12-07,2022-12-10,Second Class,Aiden Khan,Consumer,Art Item 233,Office Supplies,Art,39.61,1,0.0,10.99,Memphis,Tennessee,South
2756,US-2023-102472,2023-04-12,2023-04-13,Same Day,Priya Walker,Corporate,Chairs Item 272,Furniture,Chairs,1299.99,3,0.0,289.44,Las Vegas,Nevada,West
2757,US-2023-103459,2023-09-17,2023-09-24,Second Class,Fatima Kim,Consumer,Labels Item 587,Office Supplies,Labels,10.73,1,0.5,-2.34,Raleigh,North Carolina,South
2758,US-2022-101399,2022-09-28,2022-09-29,First Class,William Lee,Corporate,Bookcases Item 597,Furniture,Bookcases,751.86,6,0.0,206.36,Charlotte,North Carolina,South
2759,US-2023-100004,2023-06-27,2023-06-30,Same Day,David Kim,Corporate,Laptops Item 972,Technology,Laptops,1009.1,2,0.1,215.18,Tampa,Florida,South
2760,US-2024-101031,2024-06-03,2024-06-05,Same Day,Susan Anderson,Home Office,Tables Item 311,Furniture,Tables,1048.74,7,0.4,-196.64,Seattle,Washington,West
2761,US-2022-100384,2022-05-26,2022-06-02,First Class,James Williams,Corporate,Binders Item 510,Office Supplies,Binders,278.76,6,0.15,44.7,Buffalo,New York,East
2762,US-2024-100309,2024-07-24,2024-07-30,Same Day,Joseph Torres,Home Office,Labels Item 754,Office Supplies,Labels,10.2,3,0.15,0.41,Detroit,Michigan,Central
2763,US-2022-102977,2022-03-05,2022-03-12,Second Class,Fatima Davis,Corporate,Labels Item 323,Office Supplies,Labels,100.85,5,0.5,-27.91,Newark,New Jersey,East
2764,US-2022-100655,2022-02-10,2022-02-14,Same Day,David Ali,Home Office,Phones Item 957,Technology,Phones,1213.77,3,0.1,246.35,Charlotte,North Carolina,South
2765,US-2022-102707,2022-01-03,2022-01-04,Standard Class,Joseph Torres,Home Office,Tables Item 998,Furniture,Tables,1378.36,2,0.4,-385.48,Charlotte,North Carolina,South
2766,US-2024-100061,2024-04-11,2024-04-14,Second Class,Fatima Anderson,Consumer,Binders Item 969,Office Supplies,Binders,98.04,2,0.15,16.1,Ann Arbor,Michigan,Central
2767,US-2024-101437,2024-09-09,2024-09-11,First Class,Aiden Rodriguez,Corporate,Labels Item 987,Office Supplies,Labels,67.59,3,0.1,8.37,Albany,New York,East
2768,US-2023-100649,2023-10-25,2023-11-01,Standard Class,Linda Miller,Corporate,Labels Item 770,Office Supplies,Labels,40.95,7,0.0,7.0,Columbus,Ohio,Central
2769,US-2024-101621,2024-10-21,2024-10-26,First Class,Richard Walker,Corporate,Printers Item 365,Technology,Printers,296.2,1,0.4,-60.49,Nashville,Tennessee,South
2770,US-2023-102071,2023-11-27,2023-03-31,Second Class,Aiden Davis,Home Office,Laptops Item 332,Technology,Laptops,1016.92,1,0.0,179.91,Nashville,Tennessee,South
2771,US-2023-100551,2023-09-25,2023-09-30,Standard Class,Michael Patel,Consumer,Paper Item 297,Office Supplies,Paper,4.2,1,0.15,0.75,Reno,Nevada,West
2772,US-2024-102979,2024-10-23,2024-10-27,Standard Class,Amara Miller,Consumer,Paper Item 228,Office Supplies,Paper,13.74,1,0.1,1.56,Portland,Oregon,West
2773,US-2023-100578,2023-12-01,2023-12-03,Same Day,Susan Garcia,Home Office,Laptops Item 809,Technology,Laptops,6054.0,4,0.2,487.61,Reno,Nevada,West
2774,US-2022-101252,2022-01-03,2022-01-04,Same Day,Susan Garcia,Corporate,Paper Item 164,Office Supplies,Paper,190.32,8,0.2,23.07,Columbus,Ohio,Central
2775,US-2023-102351,2023-02-27,2023-03-06,Standard Class,Aiden Patel,Corporate,Art Item 385,Office Supplies,Art,118.75,5,0.0,19.55,Memphis,Tennessee,South
2776,US-2022-102993,2022-10-07,2022-10-12,Second Class,David Wilson,Corporate,Storage Item 230,Office Supplies,Storage,165.88,4,0.5,-65.89,Miami,Florida,South
2777,US-2024-101391,2024-07-04,2024-07-09,First Class,Robert Ali,Corporate,Paper Item 728,Office Supplies,Paper,19.5,5,0.0,6.22,San Diego,California,West
2778,US-2023-101159,2023-12-08,2023-12-09,Standard Class,Carlos Miller,Corporate,Storage Item 498,Office Supplies,Storage,197.49,3,0.1,23.48,Springfield,Illinois,Central
2779,US-2024-100324,2024-11-02,2024-11-06,Second Class,Jessica Wilson,Home Office,Furnishings Item 977,Furniture,Furnishings,156.53,1,0.2,10.3,Raleigh,North Carolina,South
2780,US-2022-102563,2022-06-24,2022-06-26,First Class,David Garcia,Home Office,Laptops Item 331,Technology,Laptops,4086.08,2,0.0,1111.71,Boston,Massachusetts,East
2781,US-2022-103395,2022-11-17,2022-11-24,Standard Class,Diego Smith,Consumer,Printers Item 941,Technology,Printers,2611.5,5,0.3,-182.52,Raleigh,North Carolina,South
2782,US-2022-100919,2022-11-27,2022-12-01,First Class,Jennifer Ali,Consumer,Printers Item 583,Technology,Printers,586.44,4,0.3,-65.88,Orlando,Florida,South
2783,US-2024-100997,2024-10-02,2024-10-06,Second Class,Carlos Smith,Consumer,Accessories Item 777,Technology,Accessories,95.43,1,0.2,-4.1,Austin,Texas,Central
2784,US-2024-100905,2024-06-01,2024-06-04,First Class,Amara Chen,Home Office,Tables Item 732,Furniture,Tables,717.87,3,0.15,3.36,Philadelphia,Pennsylvania,East
2785,US-2024-101677,2024-03-18,2024-03-24,Same Day,Wei Brown,Corporate,Laptops Item 290,Technology,Laptops,12204.66,6,0.0,3068.4,Savannah,Georgia,South
2786,US-2024-101858,2024-06-24,2024-06-26,Standard Class,Jennifer Johnson,Home Office,Furnishings Item 323,Furniture,Furnishings,247.73,1,0.2,-1.89,Pittsburgh,Pennsylvania,East
2787,US-2022-101295,2022-05-09,2022-05-11,Second Class,Wei Lee,Home Office,Binders Item 107,Office Supplies,Binders,50.37,3,0.0,14.75,Seattle,Washington,West
2788,US-2024-102038,2024-11-18,2024-12-20,First Class,Jessica Taylor,Corporate,Phones Item 450,Technology,Phones,3971.4,6,0.1,615.85,Savannah,Georgia,South
2789,US-2024-101724,2024-05-10,2024-05-17,Standard Class,David Wilson,Home Office,Furnishings Item 313,Furniture,Furnishings,1230.12,6,0.1,225.14,Newark,New Jersey,East
2790,US-2024-102645,2024-11-28,2024-08-29,First Class,Sarah Lee,Home Office,Chairs Item 582,Furniture,Chairs,512.75,5,0.0,150.8,San Diego,California,West
2791,US-2023-101540,2023-04-27,2023-05-02,Standard Class,Amara Ali,Home Office,Storage Item 805,Office Supplies,Storage,174.56,4,0.3,1.56,Dallas,Texas,Central
2792,US-2022-101859,2022-03-09,2022-03-12,Second Class,Priya Smith,Home Office,Chairs Item 589,Furniture,Chairs,1257.54,6,0.1,70.16,Eugene,Oregon,West
2793,US-2023-100927,2023-03-10,2023-03-15,First Class,Wei Brown,Home Office,Storage Item 112,Office Supplies,Storage,697.4,4,0.0,222.68,Pittsburgh,Pennsylvania,East
2794,US-2022-101345,2022-04-01,2022-04-05,Second Class,Carlos Khan,Corporate,Art Item 390,Office Supplies,Art,$83.92,2,0.1,10.14,Portland,Oregon,West
2795,US-2023-101638,2023-11-02,2023-11-05,Standard Class,Jennifer Khan,Home Office,Chairs Item 987,Furniture,Chairs,1283.67,3,0.2,121.02,San Diego,California,West
2796,US-2022-102024,2022-09-01,2022-09-07,Standard Class,Michael Smith,Consumer,Laptops Item 142,Technology,Laptops,6961.57,7,0.15,681.16,Chicago,Illinois,Central
2797,US-2022-100791,2022-01-14,2022-01-21,Same Day,Aiden Patel,Consumer,Paper Item 168,Office Supplies,Paper,54.05,5,0.15,3.41,Atlanta,Georgia,South
2798,US-2022-100488,2022-12-28,2022-04-03,Same Day,David Jones,Consumer,Storage Item 980,Office Supplies,Storage,62.31,3,0.15,2.33,Buffalo,New York,East
